review_id,employee_id,year,performance_rating,manager_rating,promotion_recommended
4784,2827,2022,4,7,1
4785,675,2022,5,4,0
4786,682,2023,9,8,0
4787,4450,2023,5,7,0
4788,4100,2020,3,6,1
4789,2480,2020,8,3,1
4790,2913,2018,8,1,1
4791,3686,2018,1,3,0
4792,4781,2023,8,7,1
4793,1544,2023,9,7,1
4794,4455,2020,5,8,1
4795,4172,2021,5,1,1
4796,4740,2022,8,8,1
4797,3605,2021,1,5,1
4798,585,2019,2,4,0
4799,4669,2024,9,6,0
4800,1628,2019,6,6,0
4801,3791,2024,3,3,1
4802,3035,2019,6,8,0
4803,120,2021,9,5,1
4804,4890,2024,7,2,0
4805,4674,2023,9,3,1
4806,4626,2023,7,9,0
4807,3476,2018,1,8,0
4808,3244,2019,9,2,1
4809,1632,2020,4,8,1
4810,2874,2022,2,1,0
4811,2098,2023,9,1,0
4812,894,2024,5,3,0
4813,2031,2018,2,5,1
4814,2375,2019,9,9,1
4815,2513,2023,7,4,1
4816,3175,2024,7,8,1
4817,439,2022,1,7,1
4818,3841,2022,5,3,1
4819,3797,2018,4,9,1
4820,125,2021,5,6,1
4821,2206,2022,7,4,1
4822,709,2023,6,4,1
4823,1833,2024,7,5,1
4824,1405,2018,4,2,0
4825,1429,2019,1,5,1
4826,3860,2018,7,8,0
4827,1428,2021,1,9,0
4828,293,2019,6,4,0
4829,1530,2021,1,4,1
4830,2016,2022,2,8,1
4831,2545,2023,3,3,1
4832,3223,2018,3,3,0
4833,2260,2024,7,1,1
4834,1247,2024,9,6,1
4835,3794,2024,2,2,1
4836,4309,2020,5,4,1
4837,4415,2023,6,9,0
4838,4122,2024,8,7,1
4839,3215,2021,6,8,1
4840,3834,2018,6,2,1
4841,1082,2020,6,3,1
4842,4716,2020,4,1,1
4843,3103,2023,7,3,1
4844,4307,2018,6,4,1
4845,1128,2023,1,2,0
4846,629,2019,7,7,1
4847,3134,2020,1,3,1
4848,3520,2018,6,6,1
4849,1071,2018,2,2,0
4850,2759,2019,5,2,0
4851,3312,2023,1,6,1
4852,2833,2018,7,4,1
4853,1835,2021,1,2,1
4854,3261,2021,7,8,1
4855,4983,2019,8,7,1
4856,3185,2022,4,7,0
4857,3145,2018,3,7,1
4858,2715,2021,1,4,0
4859,1758,2021,7,8,0
4860,782,2018,2,3,0
4861,4893,2023,4,4,0
4862,139,2023,4,5,0
4863,1196,2018,8,1,0
4864,1038,2023,2,9,1
4865,2523,2020,3,3,0
4866,1676,2024,1,1,1
4867,2830,2019,7,1,0
4868,2833,2020,8,1,0
4869,2769,2019,2,8,0
4870,4962,2020,2,6,1
4871,1246,2023,1,7,0
4872,1817,2019,1,6,1
4873,800,2018,4,1,1
4874,2455,2023,4,4,0
4875,2985,2019,8,6,0
4876,1248,2021,5,9,0
4877,2347,2022,4,6,0
4878,1994,2021,9,6,0
4879,1081,2019,6,3,0
4880,2722,2019,1,4,0
4881,3711,2024,7,7,0
4882,1212,2024,8,2,1
4883,4231,2019,4,9,1
4884,1000,2022,3,3,0
4885,675,2022,1,8,0
4886,48,2020,8,3,0
4887,3335,2019,9,2,1
4888,4557,2020,1,1,0
4889,3139,2021,9,2,0
4890,1351,2022,4,6,0
4891,2494,2018,5,5,1
4892,2743,2022,5,7,1
4893,236,2020,6,1,1
4894,4252,2018,2,7,1
4895,3845,2023,2,2,1
4896,1090,2018,5,2,1
4897,48,2018,5,7,1
4898,2468,2022,1,6,1
4899,3744,2019,9,1,0
4900,1002,2024,2,2,0
4901,1011,2018,7,3,1
4902,462,2021,2,3,0
4903,4151,2021,8,1,0
4904,4011,2018,6,3,1
4905,710,2021,8,2,0
4906,2483,2021,7,5,1
4907,846,2021,7,6,0
4908,3534,2020,8,1,0
4909,3681,2020,9,3,1
4910,2490,2023,8,3,0
4911,2002,2021,5,8,0
4912,3467,2024,3,4,0
4913,4913,2024,9,5,0
4914,1516,2019,8,7,0
4915,221,2024,6,6,0
4916,856,2021,2,4,1
4917,3269,2020,3,8,0
4918,3730,2018,1,7,0
4919,3856,2024,7,5,0
4920,2832,2021,8,1,0
4921,4407,2022,7,2,0
4922,1595,2020,7,3,0
4923,1079,2020,5,1,0
4924,4312,2020,9,6,0
4925,2742,2018,2,8,1
4926,243,2022,5,2,1
4927,4328,2022,8,2,0
4928,3205,2024,8,1,1
4929,2069,2022,9,8,0
4930,567,2020,2,1,1
4931,3026,2021,8,6,0
4932,535,2021,6,4,1
4933,3027,2023,3,2,1
4934,266,2022,7,4,0
4935,1022,2020,2,8,1
4936,2546,2021,2,2,0
4937,869,2024,2,8,0
4938,4130,2019,3,2,1
4939,4011,2021,7,4,1
4940,364,2024,2,3,0
4941,2159,2021,6,7,1
4942,918,2019,8,8,1
4943,3729,2021,8,5,0
4944,298,2018,4,7,0
4945,4615,2023,5,7,0
4946,4032,2020,2,6,1
4947,4340,2018,1,3,0
4948,4992,2024,5,4,0
4949,1945,2024,9,9,0
4950,2234,2018,4,5,0
4951,1814,2020,1,2,1
4952,4914,2023,1,8,1
4953,2734,2018,4,2,1
4954,3917,2021,2,3,1
4955,2219,2022,4,6,1
4956,3747,2022,3,7,1
4957,1338,2018,3,2,1
4958,4529,2022,3,9,0
4959,1575,2023,1,6,0
4960,3901,2018,7,8,1
4961,1478,2020,5,3,1
4962,2150,2023,7,7,1
4963,3456,2024,3,4,1
4964,4966,2023,9,7,0
4965,4820,2019,1,4,0
4966,2438,2018,5,1,0
4967,1783,2019,9,3,1
4968,79,2021,2,2,0
4969,2130,2020,9,9,0
4970,235,2022,7,6,0
4971,1691,2023,7,5,1
4972,2269,2018,4,6,0
4973,1496,2018,3,4,0
4974,2265,2021,6,1,0
4975,4820,2020,1,9,0
4976,3605,2019,3,8,1
4977,4200,2020,9,2,0
4978,816,2021,4,9,1
4979,4529,2019,5,8,1
4980,3758,2019,6,8,0
4981,4716,2018,8,1,1
4982,2900,2018,3,2,1
4983,4797,2024,9,3,1
4984,3727,2020,8,8,0
4985,4378,2019,9,4,0
4986,1411,2018,5,1,1
4987,4056,2019,7,5,1
4988,4155,2024,6,6,0
4989,4585,2019,2,5,0
4990,215,2022,3,2,0
4991,2034,2024,6,8,1
4992,650,2018,8,4,1
4993,2518,2024,3,8,1
4994,4016,2024,1,8,0
4995,2330,2018,6,5,0
4996,4017,2018,9,2,1
4997,3212,2023,3,7,0
4998,2493,2024,9,2,1
4999,1388,2022,3,5,1
5000,1554,2021,2,3,1
