employee_id,name,department,role,gender,ethnicity,date_joined,seniority_level,skills,education_level,salary,performance_score
1136,Employee_1136,Sales,HR Manager,Other,White,2022-11-08 02:05:20,Senior,Communication,Diploma,98125,5
1137,Employee_1137,Operations,Software Engineer,Other,Mixed,2024-05-14 01:53:59,Mid,JavaScript,PhD,28707,9
1138,Employee_1138,HR,Finance Associate,Male,White,2018-10-05 05:58:19,Junior,Python,Master's,102396,3
1139,Employee_1139,Finance,Sales Rep,Other,Other,2019-03-19 01:45:14,Mid,Cloud,Diploma,141207,7
1140,Employee_1140,HR,HR Manager,Other,White,2022-09-28 10:07:52,Mid,Leadership,Diploma,77321,5
1141,Employee_1141,HR,Finance Associate,Non-Binary,Mixed,2023-06-12 02:11:21,Mid,Cloud,Master's,57667,7
1142,Employee_1142,Finance,Marketing Exec,Female,Asian,2021-10-18 23:27:52,Junior,Communication,PhD,48923,8
1143,Employee_1143,Operations,HR Manager,Other,Mixed,2021-11-05 00:24:34,Junior,ML,Diploma,56716,8
1144,Employee_1144,Finance,Sales Rep,Other,Asian,2021-03-01 03:08:31,Lead,Leadership,PhD,132671,5
1145,Employee_1145,Sales,HR Manager,Female,Black,2019-09-21 14:55:09,Mid,Leadership,Bachelor's,45380,5
1146,Employee_1146,Operations,Data Analyst,Female,Hispanic,2023-03-20 18:33:24,Junior,Python,Bachelor's,145678,8
1147,Employee_1147,Engineering,Software Engineer,Female,Black,2022-02-28 11:15:44,Mid,JavaScript,PhD,33151,6
1148,Employee_1148,Engineering,Finance Associate,Non-Binary,Black,2018-03-14 19:52:00,Senior,ML,PhD,71096,6
1149,Employee_1149,Engineering,Sales Rep,Other,Black,2023-08-02 15:43:31,Senior,JavaScript,Master's,30732,2
1150,Employee_1150,Sales,Sales Rep,Other,Hispanic,2021-06-15 08:11:02,Mid,Leadership,Master's,34285,7
1151,Employee_1151,Marketing,Finance Associate,Female,Asian,2020-08-21 18:34:30,Senior,Communication,Master's,78759,7
1152,Employee_1152,Operations,Software Engineer,Male,Mixed,2023-08-01 16:13:42,Junior,Leadership,Diploma,97553,6
1153,Employee_1153,Operations,Sales Rep,Non-Binary,Asian,2020-02-23 11:52:28,Mid,JavaScript,Bachelor's,102668,2
1154,Employee_1154,Finance,Sales Rep,Female,Asian,2021-10-27 03:10:56,Mid,Cloud,Master's,88725,5
1155,Employee_1155,Operations,Software Engineer,Female,White,2022-01-20 18:08:50,Mid,Python,Diploma,123718,6
1156,Employee_1156,Finance,Sales Rep,Other,Hispanic,2022-02-17 21:26:55,Lead,Leadership,Diploma,104928,4
1157,Employee_1157,Marketing,Sales Rep,Male,Asian,2022-03-08 08:12:04,Lead,JavaScript,PhD,143163,6
1158,Employee_1158,Finance,Sales Rep,Non-Binary,Asian,2023-12-08 08:33:47,Lead,Communication,Master's,46933,5
1159,Employee_1159,Engineering,Data Analyst,Male,Black,2021-10-15 18:16:31,Mid,Communication,PhD,101929,9
1160,Employee_1160,Finance,Software Engineer,Male,Other,2021-04-10 06:54:11,Mid,Python,PhD,132112,6
1161,Employee_1161,Finance,Marketing Exec,Other,White,2019-08-21 17:11:54,Lead,Excel,Diploma,35833,1
1162,Employee_1162,Finance,Data Analyst,Female,Mixed,2024-10-10 16:08:08,Senior,Cloud,Bachelor's,37337,1
1163,Employee_1163,Operations,HR Manager,Female,Other,2022-01-15 22:05:19,Junior,Excel,Diploma,98659,2
1164,Employee_1164,HR,Software Engineer,Male,White,2022-06-18 03:15:50,Senior,JavaScript,Diploma,74621,2
1165,Employee_1165,HR,HR Manager,Non-Binary,Black,2019-09-01 01:26:16,Lead,Communication,Diploma,58576,4
1166,Employee_1166,Sales,Data Analyst,Non-Binary,Black,2022-03-18 14:33:00,Junior,Leadership,Bachelor's,80780,2
1167,Employee_1167,HR,Sales Rep,Other,Black,2021-01-20 16:09:17,Lead,ML,Master's,69889,8
1168,Employee_1168,Sales,Marketing Exec,Non-Binary,Hispanic,2020-09-26 17:45:58,Junior,ML,Diploma,61337,8
1169,Employee_1169,Operations,Marketing Exec,Other,Other,2020-09-04 18:12:09,Junior,Communication,Diploma,146163,2
1170,Employee_1170,Engineering,Software Engineer,Male,Black,2020-08-15 22:11:46,Junior,ML,Master's,78392,9
1171,Employee_1171,HR,Marketing Exec,Non-Binary,Asian,2022-09-22 12:17:18,Lead,Cloud,Master's,25205,9
1172,Employee_1172,HR,Sales Rep,Female,Hispanic,2019-05-03 01:54:50,Lead,Python,Diploma,79153,9
1173,Employee_1173,Marketing,Finance Associate,Male,Black,2023-06-25 00:32:51,Junior,JavaScript,Bachelor's,31233,9
1174,Employee_1174,Sales,Sales Rep,Other,Hispanic,2020-12-27 03:37:50,Mid,Communication,PhD,51482,7
1175,Employee_1175,Sales,Data Analyst,Male,Asian,2018-06-19 22:40:24,Mid,JavaScript,PhD,90705,9
1176,Employee_1176,Marketing,Sales Rep,Male,Black,2024-10-06 20:06:40,Mid,Python,Diploma,79509,8
1177,Employee_1177,Engineering,Marketing Exec,Other,Other,2023-07-22 17:06:58,Mid,ML,Bachelor's,84854,8
1178,Employee_1178,Finance,Data Analyst,Non-Binary,Black,2022-02-23 11:14:38,Senior,Communication,Master's,91959,7
1179,Employee_1179,Finance,Data Analyst,Non-Binary,Asian,2022-01-26 12:08:42,Senior,Cloud,Bachelor's,120397,2
1180,Employee_1180,Marketing,Sales Rep,Female,Black,2024-12-21 02:30:43,Mid,Python,PhD,138293,2
1181,Employee_1181,Marketing,Sales Rep,Non-Binary,Asian,2022-08-29 10:27:27,Lead,Python,Bachelor's,74571,8
1182,Employee_1182,Engineering,Finance Associate,Other,Black,2018-10-22 08:49:42,Mid,Leadership,Diploma,123700,2
1183,Employee_1183,Engineering,Sales Rep,Other,Black,2021-06-09 20:46:11,Junior,Cloud,Bachelor's,36450,2
1184,Employee_1184,Operations,Sales Rep,Other,White,2019-06-01 03:32:41,Junior,JavaScript,PhD,48815,7
1185,Employee_1185,Finance,Software Engineer,Non-Binary,Hispanic,2020-04-13 08:30:47,Lead,Communication,Diploma,38398,7
1186,Employee_1186,Operations,Data Analyst,Other,Mixed,2024-02-29 14:47:12,Junior,JavaScript,Diploma,79504,1
1187,Employee_1187,HR,Finance Associate,Non-Binary,White,2018-07-19 18:31:14,Mid,JavaScript,Bachelor's,60124,7
1188,Employee_1188,Sales,Marketing Exec,Other,White,2023-12-18 00:52:41,Mid,Python,Diploma,54386,5
1189,Employee_1189,Sales,HR Manager,Other,Hispanic,2023-08-04 12:44:25,Lead,JavaScript,Bachelor's,72236,5
1190,Employee_1190,Engineering,Software Engineer,Non-Binary,White,2019-12-16 08:37:02,Lead,ML,Bachelor's,145452,2
1191,Employee_1191,Finance,Sales Rep,Female,Asian,2019-12-08 19:07:49,Lead,Leadership,Master's,88313,6
1192,Employee_1192,Finance,HR Manager,Female,White,2018-11-08 21:41:27,Senior,Leadership,PhD,148183,4
1193,Employee_1193,Operations,Finance Associate,Female,Mixed,2024-11-08 19:28:06,Junior,Leadership,Master's,39070,7
1194,Employee_1194,Marketing,Data Analyst,Non-Binary,Asian,2023-11-08 06:13:56,Junior,ML,PhD,77985,2
1195,Employee_1195,Marketing,Finance Associate,Other,Other,2018-12-07 12:59:29,Senior,Python,PhD,41114,8
1196,Employee_1196,Engineering,Software Engineer,Non-Binary,Hispanic,2019-09-20 12:58:28,Junior,Leadership,Diploma,33471,5
1197,Employee_1197,Sales,Software Engineer,Male,Hispanic,2023-09-22 17:23:27,Lead,JavaScript,PhD,127600,8
1198,Employee_1198,Marketing,Marketing Exec,Male,Hispanic,2024-12-19 20:37:28,Junior,Leadership,Bachelor's,95122,7
1199,Employee_1199,HR,Finance Associate,Non-Binary,Asian,2022-07-23 15:01:30,Mid,ML,Master's,92530,3
1200,Employee_1200,Finance,Software Engineer,Male,Hispanic,2020-10-15 17:37:24,Senior,Excel,Diploma,75893,9
1201,Employee_1201,Marketing,Finance Associate,Female,Hispanic,2023-09-12 22:07:55,Senior,Excel,Diploma,127697,9
1202,Employee_1202,Engineering,Marketing Exec,Female,Mixed,2023-09-13 17:06:58,Junior,JavaScript,PhD,87600,2
1203,Employee_1203,HR,Marketing Exec,Female,Black,2020-07-27 22:11:57,Senior,Python,Master's,99175,3
1204,Employee_1204,Sales,Finance Associate,Male,Other,2019-07-28 02:07:02,Junior,Leadership,Master's,80492,1
1205,Employee_1205,Sales,Sales Rep,Female,Black,2021-05-06 23:53:47,Junior,ML,Master's,76065,1
1206,Employee_1206,Operations,Software Engineer,Female,Black,2023-06-15 11:38:39,Mid,Communication,Diploma,52738,3
1207,Employee_1207,Operations,Data Analyst,Female,Hispanic,2018-06-12 14:15:14,Mid,Communication,Master's,86322,3
1208,Employee_1208,HR,Sales Rep,Non-Binary,Asian,2019-09-10 14:49:56,Junior,ML,Bachelor's,142467,5
1209,Employee_1209,Engineering,Data Analyst,Other,Hispanic,2018-12-30 09:55:17,Senior,JavaScript,Bachelor's,73776,6
1210,Employee_1210,Operations,Sales Rep,Other,Black,2022-04-23 05:10:02,Senior,Leadership,PhD,98548,4
1211,Employee_1211,Finance,Marketing Exec,Non-Binary,Mixed,2018-07-02 07:41:13,Mid,Excel,PhD,96740,7
1212,Employee_1212,Sales,Software Engineer,Female,Hispanic,2023-07-30 10:03:08,Junior,Excel,Bachelor's,66810,3
1213,Employee_1213,Sales,Marketing Exec,Female,Hispanic,2020-05-10 17:56:05,Junior,ML,PhD,74223,4
1214,Employee_1214,Finance,Marketing Exec,Non-Binary,Hispanic,2022-05-11 23:23:43,Mid,Cloud,Diploma,105694,5
1215,Employee_1215,Sales,Marketing Exec,Non-Binary,Asian,2019-08-21 07:28:02,Junior,Leadership,Bachelor's,58219,8
1216,Employee_1216,Sales,Marketing Exec,Male,Mixed,2023-09-25 05:20:10,Mid,Excel,Diploma,106771,9
1217,Employee_1217,Sales,Finance Associate,Non-Binary,Mixed,2019-02-16 17:56:38,Junior,ML,Master's,94400,3
1218,Employee_1218,Engineering,Finance Associate,Female,Mixed,2024-01-19 05:18:16,Senior,Python,Diploma,149542,1
1219,Employee_1219,Engineering,Software Engineer,Non-Binary,Mixed,2021-09-22 14:28:27,Mid,Excel,Master's,115310,2
1220,Employee_1220,Finance,Sales Rep,Female,Black,2018-11-26 06:01:36,Junior,Cloud,Bachelor's,113887,2
1221,Employee_1221,Engineering,Software Engineer,Male,Hispanic,2021-09-06 04:37:23,Junior,JavaScript,PhD,78530,3
1222,Employee_1222,HR,HR Manager,Non-Binary,Other,2020-11-06 06:56:51,Mid,Cloud,PhD,96655,2
1223,Employee_1223,Engineering,Data Analyst,Male,Mixed,2024-09-24 12:41:34,Lead,Excel,Bachelor's,50750,1
1224,Employee_1224,Sales,Finance Associate,Female,White,2024-08-26 05:59:28,Lead,ML,Diploma,44495,6
1225,Employee_1225,Finance,Software Engineer,Female,White,2023-06-23 01:26:29,Junior,Communication,Bachelor's,37658,7
1226,Employee_1226,Marketing,Sales Rep,Female,Other,2022-03-03 00:45:21,Junior,Excel,Master's,35232,1
1227,Employee_1227,Engineering,Marketing Exec,Female,Black,2020-11-20 09:43:54,Junior,Cloud,PhD,103300,9
1228,Employee_1228,Operations,Finance Associate,Male,White,2019-04-01 05:15:24,Lead,ML,Master's,29153,7
1229,Employee_1229,HR,Data Analyst,Non-Binary,White,2023-12-08 23:51:43,Mid,Excel,Bachelor's,60363,4
1230,Employee_1230,HR,Finance Associate,Non-Binary,White,2018-02-19 00:55:41,Lead,Excel,PhD,56996,3
1231,Employee_1231,HR,Sales Rep,Female,Black,2022-03-26 20:53:57,Senior,Excel,Master's,33905,6
1232,Employee_1232,Operations,Data Analyst,Female,Hispanic,2024-02-25 13:34:39,Lead,Communication,PhD,72519,3
1233,Employee_1233,Operations,HR Manager,Male,Black,2023-01-11 08:50:56,Lead,ML,PhD,101014,4
1234,Employee_1234,HR,Software Engineer,Male,Asian,2021-11-06 20:57:45,Junior,Leadership,Bachelor's,47911,9
1235,Employee_1235,HR,Sales Rep,Female,Asian,2019-08-31 02:21:48,Mid,Cloud,Master's,86846,5
1236,Employee_1236,HR,Data Analyst,Female,White,2024-03-08 14:27:00,Mid,Python,Bachelor's,56911,5
1237,Employee_1237,Engineering,HR Manager,Non-Binary,White,2022-08-16 07:59:49,Lead,Cloud,Diploma,141846,9
1238,Employee_1238,Sales,Sales Rep,Non-Binary,Hispanic,2020-09-17 10:13:13,Junior,Leadership,Master's,67415,2
1239,Employee_1239,Operations,Sales Rep,Non-Binary,Other,2018-05-01 12:16:12,Mid,JavaScript,Bachelor's,33087,7
1240,Employee_1240,Finance,Finance Associate,Female,White,2021-10-14 06:11:10,Junior,Communication,Bachelor's,108668,7
1241,Employee_1241,Sales,Software Engineer,Other,Asian,2018-05-24 14:07:40,Lead,JavaScript,Diploma,147151,6
1242,Employee_1242,Engineering,Data Analyst,Male,White,2022-04-10 19:58:25,Mid,JavaScript,Bachelor's,146116,4
1243,Employee_1243,Finance,Sales Rep,Male,Hispanic,2024-01-04 20:19:44,Senior,Leadership,Diploma,43732,7
1244,Employee_1244,Engineering,Sales Rep,Male,Asian,2023-12-19 04:40:22,Lead,Python,Master's,94484,3
1245,Employee_1245,Engineering,Data Analyst,Female,White,2019-09-04 10:32:00,Lead,Excel,Diploma,39938,9
1246,Employee_1246,Finance,Sales Rep,Female,Hispanic,2018-12-09 13:53:01,Senior,Python,Diploma,142281,1
1247,Employee_1247,HR,Software Engineer,Male,Hispanic,2020-05-17 13:26:36,Lead,JavaScript,Bachelor's,142849,6
1248,Employee_1248,Sales,Sales Rep,Male,Asian,2023-01-18 18:20:00,Senior,Communication,PhD,65462,1
1249,Employee_1249,Finance,Finance Associate,Male,Asian,2023-08-04 13:46:48,Senior,JavaScript,Bachelor's,123885,6
1250,Employee_1250,Marketing,Finance Associate,Female,Other,2024-10-11 13:03:11,Lead,JavaScript,PhD,39040,5
1251,Employee_1251,Operations,Marketing Exec,Other,Asian,2024-11-08 08:59:16,Senior,Python,Master's,146681,5
1252,Employee_1252,Marketing,Sales Rep,Other,Hispanic,2024-07-17 05:50:45,Senior,ML,PhD,148974,6
1253,Employee_1253,Sales,Finance Associate,Other,Asian,2019-11-10 00:02:37,Lead,JavaScript,Diploma,68649,8
1254,Employee_1254,Engineering,Software Engineer,Non-Binary,Asian,2024-02-08 11:06:14,Lead,ML,PhD,121249,9
1255,Employee_1255,Finance,HR Manager,Non-Binary,Hispanic,2020-04-23 17:32:47,Senior,Leadership,PhD,43785,3
1256,Employee_1256,HR,Software Engineer,Female,Other,2022-10-24 11:21:41,Junior,Excel,Diploma,123944,5
1257,Employee_1257,Sales,Data Analyst,Other,Hispanic,2018-05-15 20:26:41,Lead,JavaScript,PhD,37920,6
1258,Employee_1258,HR,Sales Rep,Other,Asian,2019-06-09 15:28:32,Lead,Leadership,PhD,64093,1
1259,Employee_1259,Marketing,Marketing Exec,Non-Binary,Asian,2022-04-11 12:18:22,Junior,Python,Master's,106020,1
1260,Employee_1260,Marketing,Marketing Exec,Other,Asian,2024-11-26 12:21:36,Lead,Cloud,Master's,41493,1
1261,Employee_1261,Engineering,HR Manager,Male,Other,2019-04-07 03:55:31,Junior,Excel,Master's,93993,2
1262,Employee_1262,Operations,Sales Rep,Non-Binary,Hispanic,2021-12-14 00:00:34,Mid,Communication,Diploma,53393,4
1263,Employee_1263,Engineering,Data Analyst,Male,Mixed,2023-03-15 03:11:26,Lead,JavaScript,Master's,129611,6
1264,Employee_1264,Sales,Finance Associate,Other,Black,2019-09-28 05:32:42,Lead,Python,Master's,69995,3
1265,Employee_1265,HR,Finance Associate,Female,White,2019-02-05 21:20:37,Mid,Leadership,Diploma,133059,9
1266,Employee_1266,Sales,Finance Associate,Other,Black,2018-01-15 19:15:27,Lead,Leadership,Diploma,65150,3
1267,Employee_1267,Finance,Software Engineer,Female,Other,2022-02-08 09:26:01,Senior,Leadership,Diploma,100878,4
1268,Employee_1268,Marketing,Finance Associate,Male,Hispanic,2020-05-17 21:15:24,Senior,JavaScript,Diploma,54075,4
1269,Employee_1269,HR,Data Analyst,Male,Mixed,2024-05-30 03:47:51,Mid,Python,Master's,134732,5
1270,Employee_1270,Engineering,Marketing Exec,Other,Other,2018-10-04 04:03:07,Senior,Python,Bachelor's,67554,5
1271,Employee_1271,Operations,Software Engineer,Non-Binary,Hispanic,2021-11-03 06:12:07,Mid,ML,PhD,130515,2
1272,Employee_1272,Finance,Finance Associate,Male,Asian,2023-06-21 14:13:24,Senior,JavaScript,Master's,128563,6
1273,Employee_1273,Operations,Data Analyst,Female,Other,2020-09-30 02:34:15,Lead,Python,Bachelor's,73159,9
1274,Employee_1274,Engineering,HR Manager,Female,White,2023-11-21 07:16:12,Senior,Python,Master's,84640,5
1275,Employee_1275,Engineering,Data Analyst,Non-Binary,Black,2018-04-14 09:24:42,Lead,Excel,Master's,103629,1
1276,Employee_1276,HR,Marketing Exec,Other,Hispanic,2021-06-04 16:52:16,Senior,JavaScript,Diploma,70598,9
1277,Employee_1277,Finance,Data Analyst,Male,Mixed,2019-05-24 03:36:33,Mid,Cloud,Bachelor's,104516,7
1278,Employee_1278,Sales,Data Analyst,Other,Asian,2020-02-03 14:52:51,Senior,Cloud,Master's,71817,7
1279,Employee_1279,Engineering,Software Engineer,Male,Mixed,2023-05-31 08:48:00,Lead,Excel,PhD,57562,6
1280,Employee_1280,HR,Marketing Exec,Other,White,2019-01-05 08:18:36,Mid,ML,Diploma,27460,1
1281,Employee_1281,Engineering,Finance Associate,Non-Binary,Mixed,2018-05-14 14:29:40,Senior,ML,PhD,71682,7
1282,Employee_1282,HR,Marketing Exec,Female,Mixed,2018-05-19 09:13:13,Junior,Python,Bachelor's,83334,4
1283,Employee_1283,Operations,HR Manager,Other,Asian,2021-07-01 08:15:30,Junior,Python,Master's,66790,5
1284,Employee_1284,HR,Sales Rep,Other,Mixed,2019-10-02 23:04:01,Mid,Python,PhD,146711,7
1285,Employee_1285,Sales,Marketing Exec,Male,Asian,2021-12-16 11:06:41,Junior,JavaScript,Bachelor's,43166,3
1286,Employee_1286,Operations,Software Engineer,Other,White,2024-07-25 19:27:20,Junior,JavaScript,Diploma,98697,2
1287,Employee_1287,Marketing,Finance Associate,Other,Hispanic,2023-06-24 11:56:53,Senior,Cloud,PhD,113912,1
1288,Employee_1288,Engineering,Marketing Exec,Non-Binary,Asian,2023-11-17 06:41:11,Senior,Communication,Bachelor's,99259,8
1289,Employee_1289,Marketing,Sales Rep,Other,Other,2024-07-12 17:53:38,Lead,Python,Bachelor's,116806,8
1290,Employee_1290,Finance,Finance Associate,Non-Binary,Other,2022-05-22 14:35:32,Senior,Cloud,PhD,38342,7
1291,Employee_1291,Marketing,Software Engineer,Non-Binary,Hispanic,2024-11-02 12:58:58,Mid,Excel,Master's,138638,9
1292,Employee_1292,HR,Data Analyst,Non-Binary,Black,2022-11-24 19:16:24,Lead,Cloud,Bachelor's,145660,1
1293,Employee_1293,HR,Sales Rep,Male,Mixed,2024-10-02 02:57:36,Lead,Communication,PhD,70446,3
1294,Employee_1294,Finance,HR Manager,Non-Binary,Hispanic,2019-09-22 09:04:07,Senior,JavaScript,Diploma,43655,5
1295,Employee_1295,Finance,Marketing Exec,Male,Mixed,2019-03-02 10:08:22,Lead,JavaScript,PhD,42910,2
1296,Employee_1296,Engineering,Finance Associate,Female,Asian,2024-05-09 19:43:18,Lead,Python,PhD,139443,7
1297,Employee_1297,HR,Marketing Exec,Non-Binary,Mixed,2022-03-03 21:39:57,Senior,Excel,Bachelor's,66942,6
1298,Employee_1298,Finance,Software Engineer,Other,White,2019-04-03 07:58:23,Mid,Excel,Diploma,138596,2
1299,Employee_1299,Sales,Data Analyst,Non-Binary,Other,2020-06-28 20:54:24,Senior,Cloud,Master's,126930,8
1300,Employee_1300,Marketing,Software Engineer,Female,Hispanic,2018-09-20 13:52:06,Junior,ML,PhD,101284,3
1301,Employee_1301,HR,Sales Rep,Non-Binary,Mixed,2024-12-05 20:30:34,Lead,Python,Diploma,68056,4
1302,Employee_1302,Sales,Finance Associate,Male,Hispanic,2023-03-26 02:55:19,Senior,JavaScript,Diploma,46866,5
1303,Employee_1303,Finance,Marketing Exec,Female,Hispanic,2024-07-19 23:10:57,Mid,Python,PhD,74959,6
1304,Employee_1304,Engineering,Finance Associate,Female,White,2024-07-09 03:05:34,Mid,Cloud,Bachelor's,91245,9
1305,Employee_1305,Sales,Sales Rep,Male,Asian,2024-09-30 21:58:23,Lead,Python,Master's,100679,9
1306,Employee_1306,Operations,Sales Rep,Male,Mixed,2020-08-19 18:10:01,Junior,ML,Bachelor's,135270,9
1307,Employee_1307,HR,Software Engineer,Other,Black,2022-09-20 02:29:37,Senior,ML,Master's,123021,8
1308,Employee_1308,HR,Marketing Exec,Female,Hispanic,2019-07-10 05:27:46,Junior,Communication,Diploma,126390,5
1309,Employee_1309,HR,Finance Associate,Non-Binary,Asian,2021-05-09 06:08:41,Senior,Python,Diploma,66305,5
1310,Employee_1310,HR,Marketing Exec,Male,Black,2022-02-26 18:37:23,Mid,JavaScript,Bachelor's,112507,4
1311,Employee_1311,Operations,HR Manager,Other,Hispanic,2024-12-24 00:41:27,Mid,Cloud,Master's,52403,7
1312,Employee_1312,Operations,Software Engineer,Male,Black,2018-06-08 18:22:19,Lead,Cloud,PhD,102544,4
1313,Employee_1313,Sales,Software Engineer,Male,Mixed,2023-10-04 07:10:26,Junior,ML,Bachelor's,97172,5
1314,Employee_1314,Sales,HR Manager,Other,Mixed,2018-04-17 00:38:55,Mid,Communication,Master's,74006,9
1315,Employee_1315,Engineering,Data Analyst,Female,Other,2020-05-07 06:18:52,Lead,Communication,PhD,72342,7
1316,Employee_1316,HR,Sales Rep,Non-Binary,Hispanic,2019-09-24 07:27:01,Mid,Cloud,PhD,87105,9
1317,Employee_1317,Finance,Finance Associate,Male,Hispanic,2020-05-21 15:12:28,Senior,Communication,Master's,124229,8
1318,Employee_1318,Marketing,Data Analyst,Female,Other,2019-07-26 11:46:17,Junior,Leadership,Diploma,44292,3
1319,Employee_1319,HR,Marketing Exec,Other,Mixed,2021-02-25 03:46:02,Junior,JavaScript,Bachelor's,56645,3
1320,Employee_1320,Sales,Finance Associate,Other,Asian,2023-06-04 19:10:31,Senior,Cloud,PhD,145908,2
1321,Employee_1321,Operations,Finance Associate,Other,Black,2020-08-06 02:22:01,Senior,Leadership,Diploma,59237,3
1322,Employee_1322,Engineering,Sales Rep,Female,Hispanic,2018-09-25 14:45:53,Junior,Leadership,Master's,138173,3
1323,Employee_1323,HR,Finance Associate,Non-Binary,Hispanic,2024-07-06 11:41:07,Lead,ML,Bachelor's,70802,3
1324,Employee_1324,Engineering,HR Manager,Female,White,2022-10-04 04:37:02,Lead,Excel,PhD,50576,6
1325,Employee_1325,Finance,Software Engineer,Female,Black,2019-01-10 13:22:40,Mid,Leadership,Diploma,111288,9
1326,Employee_1326,Finance,HR Manager,Other,Other,2022-07-09 15:59:06,Lead,Leadership,Master's,96574,7
1327,Employee_1327,Finance,HR Manager,Male,Mixed,2023-11-01 14:23:19,Junior,JavaScript,Diploma,26048,7
1328,Employee_1328,Finance,HR Manager,Male,Other,2022-10-11 04:09:04,Lead,Cloud,PhD,62620,7
1329,Employee_1329,Marketing,Data Analyst,Other,Hispanic,2023-01-21 04:37:15,Senior,Python,Bachelor's,117997,1
