hire_id,candidate_id,department,role,required_skills,years_experience_required,salary_offer,gender,ethnicity,hired,interview_score,date_posted,date_hired
1128,23224,Finance,Sales Rep,JavaScript,1,49144,Female,White,0,4,2022-03-09 23:27:45,2022-07-29 20:44:23
1129,50738,Finance,Finance Associate,ML,2,30622,Other,Hispanic,0,7,2021-09-28 06:41:22,2020-08-30 11:38:27
1130,35150,HR,Finance Associate,ML,3,77273,Male,White,1,7,2019-12-12 16:12:00,2021-01-06 09:22:44
1131,73731,Marketing,HR Manager,Cloud,6,64214,Other,Hispanic,1,9,2024-06-30 12:05:27,2020-07-16 08:42:47
1132,59688,Marketing,Sales Rep,ML,7,118184,Male,White,1,8,2019-03-06 08:32:49,2023-10-16 02:42:01
1133,83509,Finance,Finance Associate,Communication,1,82993,Female,Mixed,0,8,2024-06-24 17:06:14,2018-05-01 09:13:49
1134,18577,Operations,Sales Rep,ML,7,50223,Male,Hispanic,1,7,2019-11-09 06:07:06,2018-08-01 22:27:02
1135,18070,Finance,HR Manager,ML,8,46865,Female,Black,1,5,2019-11-27 07:41:54,2023-01-18 19:31:10
1136,18666,Operations,Software Engineer,JavaScript,6,99108,Other,White,1,9,2023-09-15 08:26:41,2022-03-20 07:27:17
1137,67761,Operations,Marketing Exec,Excel,0,88649,Non-Binary,White,1,7,2023-04-01 16:09:54,2022-05-15 04:21:37
1138,46368,Finance,Marketing Exec,JavaScript,5,68026,Non-Binary,Mixed,1,3,2020-03-23 15:54:03,2019-04-20 10:02:33
1139,16783,Engineering,Sales Rep,Communication,7,114037,Non-Binary,Hispanic,0,6,2024-12-15 04:06:15,2023-06-06 04:39:10
1140,51914,Marketing,Finance Associate,ML,4,84207,Male,Other,0,3,2024-05-09 15:47:39,2024-04-09 06:34:20
1141,80507,Sales,Sales Rep,Leadership,1,51866,Non-Binary,Mixed,1,6,2020-02-12 00:30:31,2024-02-19 05:21:34
1142,89026,Operations,Sales Rep,Excel,4,37416,Male,Hispanic,1,8,2023-12-04 15:06:18,2023-07-26 05:11:36
1143,77526,Operations,Data Analyst,Cloud,7,50775,Non-Binary,White,0,9,2018-01-02 13:09:21,2018-06-10 06:02:32
1144,80835,Engineering,Marketing Exec,Cloud,1,54080,Male,White,1,2,2024-03-15 07:44:11,2020-04-21 13:17:18
1145,55765,Sales,HR Manager,ML,0,95423,Male,White,1,6,2023-10-11 10:58:04,2020-11-10 05:13:02
1146,29956,HR,Sales Rep,ML,3,44374,Female,White,1,3,2019-08-07 07:16:56,2018-02-19 05:31:20
1147,97895,Engineering,Data Analyst,Cloud,3,83451,Female,Asian,0,7,2024-11-19 04:32:37,2018-05-09 07:37:22
1148,56240,Sales,Data Analyst,Cloud,8,77599,Other,White,1,4,2018-12-08 05:40:27,2021-12-25 04:23:20
1149,47148,Engineering,Marketing Exec,Leadership,2,107141,Female,White,1,5,2018-12-08 07:23:29,2023-04-26 18:39:04
1150,14757,Operations,Marketing Exec,Communication,3,40684,Male,Other,0,6,2023-04-04 05:11:52,2024-12-23 11:43:32
1151,29097,Marketing,Marketing Exec,ML,2,49002,Female,Other,1,8,2019-08-07 16:50:38,2023-01-20 14:20:44
1152,20395,Engineering,HR Manager,Cloud,1,116551,Female,Hispanic,1,2,2023-02-12 12:20:32,2023-01-06 00:36:21
1153,26241,HR,Data Analyst,Leadership,3,47972,Female,White,1,4,2018-01-27 02:02:23,2020-09-09 12:28:38
1154,37696,Finance,Finance Associate,Python,7,91153,Male,White,1,4,2021-06-26 07:55:55,2024-05-01 13:17:29
1155,80480,Sales,HR Manager,Cloud,0,71404,Male,Hispanic,1,6,2021-10-14 19:27:56,2018-05-10 04:05:45
1156,56163,Engineering,Software Engineer,Excel,7,31309,Other,White,1,4,2020-09-15 02:15:57,2021-07-04 02:54:01
1157,29816,Engineering,Sales Rep,Excel,7,109675,Female,White,1,5,2018-09-12 20:13:03,2019-07-07 17:04:52
1158,59840,HR,Marketing Exec,Python,2,93326,Female,Mixed,1,5,2021-11-06 13:16:48,2024-11-04 17:24:12
1159,62853,Marketing,Data Analyst,Communication,9,32826,Male,Asian,0,8,2020-08-10 10:32:19,2018-12-10 22:28:48
1160,34917,Engineering,Sales Rep,ML,9,37134,Other,Hispanic,1,4,2019-09-11 18:25:37,2023-02-16 23:18:04
1161,31566,Engineering,HR Manager,ML,5,44693,Other,Mixed,1,6,2021-03-01 21:57:00,2020-10-11 21:51:25
1162,85452,Marketing,Software Engineer,Cloud,3,29054,Male,Other,1,7,2019-08-14 22:19:27,2021-03-22 20:03:51
1163,72823,HR,HR Manager,Excel,0,41090,Female,Black,1,8,2020-10-25 07:08:48,2024-12-17 15:21:59
1164,30806,Sales,HR Manager,Communication,0,114344,Other,Black,0,9,2023-10-15 01:57:06,2024-08-22 22:35:24
1165,85520,Sales,Finance Associate,Communication,4,40569,Other,Other,1,8,2023-01-29 03:43:31,2019-04-06 19:12:37
1166,11759,Engineering,Sales Rep,Communication,7,57227,Female,Asian,1,4,2023-09-17 03:40:35,2021-09-06 02:57:32
1167,51949,Marketing,Finance Associate,Cloud,0,31508,Other,Black,1,4,2022-06-29 08:28:50,2024-04-11 02:48:11
1168,12482,Engineering,HR Manager,ML,1,41608,Female,Asian,0,5,2024-08-03 02:05:21,2024-03-05 14:53:02
1169,34442,Finance,Software Engineer,Communication,6,114059,Other,Black,0,3,2019-07-04 03:36:43,2020-01-28 05:37:11
1170,43719,Sales,Data Analyst,Cloud,7,100969,Other,Black,0,2,2019-01-31 02:11:03,2024-10-13 23:22:39
1171,68066,Operations,Data Analyst,Cloud,2,49520,Male,Mixed,1,2,2022-09-01 20:02:01,2022-11-01 04:15:18
1172,12079,Finance,Sales Rep,Python,7,102424,Other,Black,1,9,2022-07-25 05:43:08,2024-01-20 20:13:30
1173,12717,Engineering,Marketing Exec,JavaScript,0,55932,Female,Other,0,8,2019-09-04 12:58:02,2018-12-09 03:19:38
1174,69676,HR,Marketing Exec,Communication,8,44734,Other,Asian,1,6,2024-09-24 22:46:09,2020-05-16 21:54:13
1175,37952,Sales,Data Analyst,JavaScript,1,94363,Male,White,1,9,2019-11-28 12:41:08,2023-07-13 02:25:52
1176,96444,Operations,HR Manager,ML,1,75555,Other,White,0,5,2022-08-23 10:39:50,2024-12-25 01:54:19
1177,52460,Finance,HR Manager,Cloud,3,41257,Non-Binary,White,1,1,2019-02-05 04:56:56,2018-03-19 21:04:55
1178,82847,Sales,Finance Associate,Leadership,9,57194,Female,Asian,1,8,2021-11-10 03:46:19,2018-09-10 05:10:13
1179,99106,Marketing,Sales Rep,Communication,2,41793,Non-Binary,Asian,1,3,2020-09-28 05:06:58,2023-07-20 19:56:08
1180,28449,HR,Finance Associate,Leadership,3,59684,Male,White,1,9,2019-06-30 08:03:44,2019-05-25 08:35:46
1181,43536,Finance,Marketing Exec,Excel,5,118550,Non-Binary,Other,1,1,2019-01-16 00:55:26,2022-09-14 21:25:53
1182,74077,Marketing,Data Analyst,ML,6,78219,Other,Black,1,3,2020-06-07 06:16:40,2018-02-12 07:37:08
1183,48258,Engineering,HR Manager,Python,4,27859,Female,White,0,1,2018-12-18 21:05:53,2023-02-11 12:10:55
1184,58302,Marketing,Data Analyst,Python,1,64840,Non-Binary,Hispanic,0,1,2024-03-06 22:36:06,2019-08-22 18:28:09
1185,38865,Finance,Software Engineer,JavaScript,2,84327,Other,Asian,1,6,2023-09-27 14:22:19,2024-05-08 06:37:31
1186,16645,Finance,Data Analyst,Cloud,9,59819,Non-Binary,Hispanic,0,4,2022-05-02 12:56:34,2018-10-23 00:30:59
1187,48000,Engineering,Software Engineer,JavaScript,2,110621,Other,Hispanic,0,4,2021-12-17 18:51:43,2021-09-20 08:02:00
1188,36737,Marketing,Finance Associate,Excel,4,98750,Other,Asian,1,5,2018-05-14 08:17:39,2022-04-02 09:14:44
1189,21485,Marketing,Finance Associate,Excel,4,66704,Non-Binary,White,1,3,2018-07-12 08:01:59,2019-03-21 15:44:32
1190,48565,Engineering,Marketing Exec,Python,3,91137,Male,Other,0,2,2022-07-28 05:33:31,2022-10-30 19:17:13
1191,35522,Marketing,Data Analyst,Leadership,7,85379,Female,Mixed,0,8,2019-05-21 19:14:51,2024-05-03 10:55:41
1192,75155,Sales,Data Analyst,Communication,5,49318,Male,Hispanic,1,7,2024-03-06 01:49:56,2022-04-03 16:00:54
1193,65168,Engineering,Software Engineer,Python,5,105987,Non-Binary,White,1,4,2023-07-07 13:09:10,2021-09-06 02:34:48
1194,62487,HR,Finance Associate,Python,0,88956,Other,Mixed,1,2,2024-08-11 06:17:00,2022-03-17 06:49:35
1195,22342,Finance,Software Engineer,Leadership,5,30274,Non-Binary,Hispanic,1,9,2023-04-20 10:32:20,2023-10-06 11:25:04
1196,50806,HR,Finance Associate,Leadership,2,43226,Other,White,0,8,2019-11-30 17:57:32,2022-12-24 00:53:31
1197,58770,Sales,Software Engineer,Excel,5,68634,Other,Hispanic,0,4,2022-10-07 01:15:23,2023-12-12 10:06:15
1198,88623,Sales,Finance Associate,Leadership,9,89501,Male,White,0,5,2022-09-29 13:31:49,2018-09-17 15:03:19
1199,85629,Operations,Software Engineer,JavaScript,5,44046,Male,Other,0,6,2019-08-04 08:22:10,2020-10-26 21:50:46
1200,62603,Operations,Finance Associate,Excel,1,99210,Non-Binary,Black,1,4,2023-07-22 21:25:57,2024-10-24 18:05:45
1201,91974,Operations,Sales Rep,Leadership,0,109559,Female,Black,1,2,2019-08-15 22:59:17,2021-10-21 00:34:05
1202,36399,Engineering,Software Engineer,Cloud,2,46910,Male,Asian,1,5,2022-03-21 14:26:18,2020-12-24 21:40:27
1203,95382,Marketing,Data Analyst,Excel,4,36503,Other,Mixed,1,1,2018-12-27 02:11:38,2022-05-01 23:38:55
1204,91244,Sales,Marketing Exec,Excel,3,73392,Non-Binary,Hispanic,0,7,2020-04-22 12:59:33,2024-05-09 02:52:45
1205,86534,HR,Sales Rep,Python,6,86472,Non-Binary,Hispanic,0,9,2021-02-09 10:26:53,2022-07-13 07:29:26
1206,65106,HR,Sales Rep,Communication,3,95904,Female,White,1,3,2019-07-19 20:31:57,2024-02-24 13:49:05
1207,40678,HR,Software Engineer,Python,7,114063,Non-Binary,Mixed,1,6,2023-05-07 16:59:43,2021-07-09 04:32:45
1208,86218,HR,Marketing Exec,ML,6,70335,Male,Hispanic,1,9,2023-04-14 23:16:10,2020-07-01 08:58:18
1209,73230,Operations,Data Analyst,Excel,9,47487,Other,Mixed,1,4,2019-09-07 15:04:02,2023-10-31 05:02:06
1210,84055,HR,Sales Rep,Leadership,8,61593,Non-Binary,Mixed,1,6,2021-01-18 07:35:24,2020-08-19 22:30:12
1211,66373,Marketing,Data Analyst,Leadership,0,100927,Non-Binary,Black,0,3,2023-07-10 22:13:59,2019-06-04 11:59:16
1212,41480,Operations,Finance Associate,Leadership,4,34874,Other,Hispanic,0,9,2020-02-13 18:16:35,2019-04-02 21:09:14
1213,95230,HR,Marketing Exec,Excel,3,79822,Non-Binary,Hispanic,0,7,2020-09-30 11:23:06,2019-03-28 00:19:19
1214,78836,Engineering,HR Manager,Leadership,5,78948,Non-Binary,Asian,1,7,2022-12-02 23:40:01,2020-09-26 11:03:03
1215,82258,Finance,Finance Associate,ML,0,28608,Female,Mixed,0,4,2023-04-19 11:01:26,2023-08-30 00:17:00
1216,49986,Finance,Marketing Exec,Excel,5,79501,Male,White,1,6,2022-05-02 10:01:46,2024-03-22 11:32:57
1217,34160,Finance,Software Engineer,Leadership,0,78912,Non-Binary,Black,1,8,2024-04-29 03:15:19,2019-09-08 18:48:05
1218,95595,Operations,Software Engineer,Excel,0,52546,Male,Asian,1,6,2019-10-09 19:54:34,2018-02-18 20:56:37
1219,89111,HR,Data Analyst,Cloud,7,93203,Female,Black,0,6,2018-02-21 09:47:43,2019-10-12 13:51:12
1220,74929,Sales,Sales Rep,Excel,1,87496,Male,White,1,4,2021-07-12 03:19:15,2020-03-24 00:33:43
1221,83506,Sales,HR Manager,ML,9,80186,Female,Asian,1,8,2018-11-08 08:14:55,2023-01-08 01:46:20
1222,44911,Sales,Software Engineer,Python,5,67346,Male,Black,0,8,2021-06-20 02:21:56,2020-06-10 06:16:14
1223,97127,Operations,Marketing Exec,Excel,5,30230,Male,White,0,9,2019-05-06 08:34:00,2019-05-30 04:31:31
1224,41821,Marketing,Sales Rep,Communication,5,50720,Non-Binary,Other,1,6,2018-08-07 22:36:53,2020-02-25 15:00:12
1225,85039,Engineering,Sales Rep,ML,7,68023,Male,Asian,0,2,2019-07-07 09:01:25,2023-05-18 12:34:35
1226,70535,Engineering,Marketing Exec,JavaScript,3,62602,Non-Binary,White,1,4,2021-09-04 07:32:11,2019-01-27 12:18:00
1227,94458,Finance,Sales Rep,Cloud,2,92082,Non-Binary,Asian,1,4,2024-12-15 21:27:29,2024-07-25 05:15:26
1228,22175,Finance,Software Engineer,ML,5,40050,Male,Hispanic,0,8,2019-08-25 07:59:26,2022-11-08 11:40:06
1229,64771,Sales,Marketing Exec,Python,3,76315,Non-Binary,Hispanic,1,5,2024-07-04 09:26:55,2023-03-21 14:30:54
1230,96925,Sales,Marketing Exec,Leadership,1,77164,Male,Black,1,4,2023-11-22 05:38:16,2023-09-17 23:02:05
1231,76358,Finance,Data Analyst,Leadership,5,55134,Other,Mixed,0,8,2023-11-03 06:01:50,2018-03-14 03:21:46
1232,27327,HR,HR Manager,ML,9,40640,Non-Binary,Other,0,3,2019-05-01 09:22:28,2018-07-04 08:59:11
1233,57057,Marketing,Data Analyst,JavaScript,4,111364,Other,Mixed,1,2,2022-06-29 10:20:29,2019-11-11 18:30:40
1234,16150,Marketing,HR Manager,Leadership,8,86671,Other,White,0,4,2018-07-05 06:26:35,2021-02-18 20:49:45
1235,14425,Marketing,Marketing Exec,Cloud,5,39284,Non-Binary,Asian,0,1,2021-03-20 16:06:28,2021-10-30 03:26:29
1236,26032,Marketing,Sales Rep,Communication,2,85526,Female,Hispanic,0,1,2019-03-05 13:32:20,2022-08-11 09:09:25
1237,12198,Finance,HR Manager,JavaScript,4,28423,Female,Mixed,0,5,2022-08-20 04:25:29,2023-02-14 14:44:16
1238,70500,Engineering,Marketing Exec,ML,9,53577,Other,Hispanic,1,1,2024-12-17 17:34:15,2018-01-29 19:51:00
1239,63394,Finance,Marketing Exec,JavaScript,7,83900,Other,Other,1,4,2020-06-10 12:01:34,2023-07-24 14:48:35
1240,30079,Marketing,Data Analyst,Leadership,8,109606,Male,White,1,8,2018-12-25 16:12:18,2020-07-12 23:33:50
1241,46220,Finance,Data Analyst,Leadership,7,92868,Other,Other,1,8,2022-10-16 13:27:04,2019-01-06 16:05:30
1242,51874,Marketing,Sales Rep,ML,2,31066,Non-Binary,Other,1,2,2024-11-28 09:29:12,2018-10-22 08:02:24
1243,23859,Operations,Finance Associate,Leadership,8,108576,Female,White,0,3,2018-04-30 23:29:57,2020-01-15 13:24:22
1244,60460,Sales,Software Engineer,Leadership,2,82888,Female,Asian,0,3,2022-08-04 07:44:19,2023-04-20 17:58:11
1245,41419,Engineering,Finance Associate,Communication,7,33583,Female,Other,1,1,2018-03-22 09:12:10,2021-06-09 02:29:54
1246,18705,Operations,Finance Associate,Communication,9,63057,Non-Binary,Mixed,1,3,2022-04-20 21:49:04,2020-12-11 01:25:21
1247,52880,HR,Sales Rep,Python,8,47604,Male,White,1,8,2021-11-03 03:19:09,2024-05-30 12:31:35
1248,33236,Finance,HR Manager,Communication,6,51564,Non-Binary,White,0,6,2022-01-16 16:00:09,2022-04-17 17:02:28
1249,97955,HR,Sales Rep,Excel,3,86429,Non-Binary,Hispanic,0,5,2022-10-10 18:59:48,2018-12-25 20:34:00
1250,95514,Finance,Sales Rep,JavaScript,9,113393,Female,Black,1,9,2024-11-22 14:47:48,2020-04-06 17:31:16
1251,25358,Sales,Marketing Exec,JavaScript,8,53941,Non-Binary,Other,1,7,2021-03-31 03:18:44,2019-08-08 05:32:57
1252,86918,Operations,Marketing Exec,ML,2,80511,Other,Mixed,1,6,2019-08-25 20:15:55,2023-02-25 10:32:43
1253,24596,Sales,Marketing Exec,Communication,2,62962,Non-Binary,Asian,0,5,2020-06-18 06:38:07,2023-07-29 08:22:40
1254,43572,Marketing,Software Engineer,Python,1,63573,Female,Other,1,5,2018-11-17 22:12:48,2024-10-21 05:25:01
1255,88757,Sales,HR Manager,Leadership,9,50692,Female,Asian,0,9,2022-01-15 09:48:57,2020-08-27 04:36:41
1256,11279,Sales,HR Manager,Python,2,83420,Non-Binary,Hispanic,0,6,2023-04-30 23:55:23,2018-03-29 18:50:44
1257,73197,Marketing,Marketing Exec,Python,0,107415,Other,Other,1,4,2022-05-17 04:49:21,2022-03-28 05:03:00
1258,72516,Finance,Finance Associate,Cloud,3,60763,Other,Asian,1,4,2022-03-26 06:49:04,2020-10-22 14:00:23
1259,17083,Marketing,Software Engineer,Leadership,7,107013,Female,Other,1,4,2021-07-13 15:59:24,2024-10-15 04:15:33
1260,27771,Operations,Finance Associate,Excel,4,70680,Other,White,1,6,2018-10-30 05:04:30,2018-01-22 16:06:50
1261,39975,Sales,Data Analyst,Communication,1,31393,Other,Other,1,1,2020-03-26 07:30:31,2019-11-21 17:24:12
1262,55648,Marketing,HR Manager,Leadership,2,58488,Male,Mixed,1,9,2020-08-12 21:13:47,2020-10-21 00:53:27
1263,58285,Sales,HR Manager,Python,0,46459,Male,Other,0,2,2024-03-12 17:32:53,2019-09-16 07:28:30
1264,29063,Operations,Finance Associate,Leadership,1,37554,Other,Asian,1,2,2022-12-04 19:44:07,2021-10-09 12:00:32
1265,77642,HR,Software Engineer,Excel,0,62867,Other,Mixed,1,5,2022-02-04 09:26:37,2024-03-11 19:50:44
1266,96143,Operations,HR Manager,JavaScript,1,103104,Male,Asian,0,4,2024-03-24 13:11:32,2022-05-20 16:16:34
1267,47599,Engineering,Finance Associate,ML,2,70015,Male,Black,1,3,2019-06-12 17:11:17,2023-12-31 21:46:26
1268,61920,Engineering,Sales Rep,Communication,0,30057,Male,Black,1,5,2020-05-08 15:13:39,2020-09-03 09:03:10
1269,38529,Engineering,Sales Rep,Communication,8,108026,Female,Mixed,1,7,2021-02-13 18:11:59,2019-12-07 05:38:43
1270,45954,Sales,Software Engineer,Cloud,9,30305,Female,Black,1,2,2024-08-24 05:12:05,2019-10-31 16:18:02
1271,37856,Finance,Finance Associate,JavaScript,4,86276,Male,Black,0,6,2018-12-12 13:17:54,2019-11-23 04:26:32
1272,12573,Finance,Sales Rep,Communication,7,57740,Male,White,1,4,2018-02-03 02:17:07,2019-04-15 20:01:05
1273,88344,Finance,Software Engineer,Cloud,4,49118,Male,Asian,1,2,2020-11-01 09:59:49,2024-04-26 00:04:45
1274,45367,Sales,Marketing Exec,Cloud,7,31674,Female,Black,0,1,2022-02-04 11:45:00,2023-03-11 18:15:21
1275,70774,Operations,Software Engineer,Cloud,6,67331,Female,Mixed,1,8,2024-03-07 11:48:13,2019-01-04 09:26:51
1276,33752,Finance,Data Analyst,Communication,3,115534,Other,White,1,5,2022-07-26 02:58:21,2022-04-28 02:20:00
1277,65029,HR,Marketing Exec,Communication,6,40316,Non-Binary,Black,0,2,2019-01-12 22:41:10,2018-01-11 12:56:11
1278,27685,Engineering,Finance Associate,Communication,5,41217,Other,Other,1,8,2020-02-19 10:30:27,2020-02-14 03:03:47
1279,61693,Operations,Marketing Exec,Excel,2,92541,Non-Binary,Mixed,1,3,2023-09-10 12:02:05,2022-06-19 03:10:31
1280,65961,Engineering,Marketing Exec,Cloud,8,39602,Non-Binary,Asian,0,7,2024-11-21 20:17:46,2023-08-16 18:21:16
1281,86908,Finance,Finance Associate,Excel,9,112181,Non-Binary,Other,1,2,2018-06-04 05:14:22,2018-05-31 05:26:28
1282,84532,Operations,Finance Associate,ML,8,38987,Other,Black,1,7,2020-02-29 18:36:07,2019-10-28 12:47:20
1283,91994,Marketing,Sales Rep,Communication,4,74915,Female,Mixed,0,4,2023-08-25 12:17:19,2021-03-13 07:06:49
1284,66133,HR,Data Analyst,Leadership,7,38543,Female,Other,1,1,2018-05-23 14:32:37,2019-10-21 19:15:30
1285,71268,Finance,Finance Associate,JavaScript,6,52944,Female,Mixed,0,5,2020-07-13 08:01:47,2018-03-07 15:52:28
1286,48243,Finance,HR Manager,Python,8,83241,Female,Hispanic,0,4,2021-05-17 00:36:23,2021-02-07 13:51:36
1287,67384,HR,HR Manager,ML,6,34144,Other,Other,0,8,2024-02-12 11:40:08,2021-07-10 00:18:55
1288,41653,HR,Data Analyst,Leadership,3,63459,Male,Mixed,1,1,2022-03-21 18:24:31,2021-03-27 20:03:12
1289,36657,Marketing,Software Engineer,Python,3,64827,Non-Binary,Other,1,2,2023-08-29 11:26:01,2020-09-11 13:03:52
1290,49952,Finance,Software Engineer,Python,7,55741,Female,Hispanic,1,5,2018-10-05 21:49:30,2022-11-18 09:40:29
1291,32180,Sales,HR Manager,Communication,5,95015,Female,Asian,0,2,2018-01-11 17:34:32,2018-06-11 00:04:40
1292,88411,Finance,Finance Associate,JavaScript,8,94734,Other,Asian,1,1,2021-03-03 19:51:21,2018-11-07 11:39:05
1293,11622,Engineering,Data Analyst,Python,9,99627,Non-Binary,White,0,6,2018-12-20 08:24:48,2023-04-02 11:42:12
1294,58756,Operations,Software Engineer,Cloud,6,94741,Female,Other,0,4,2018-10-31 07:16:11,2020-06-10 06:00:47
1295,50809,Operations,Software Engineer,Leadership,6,94177,Male,Hispanic,0,5,2024-06-23 04:32:45,2021-09-27 03:46:39
1296,26725,Engineering,Marketing Exec,Python,3,28543,Female,Mixed,0,3,2024-09-24 01:01:54,2024-09-21 20:43:23
1297,71396,Operations,HR Manager,ML,2,30591,Non-Binary,White,1,6,2018-05-19 17:08:24,2023-05-24 10:49:16
1298,61226,HR,Finance Associate,JavaScript,7,119877,Male,Other,0,4,2024-09-06 06:18:27,2019-02-08 05:32:03
1299,91182,Operations,Data Analyst,JavaScript,6,81395,Other,White,0,6,2023-07-23 21:50:49,2024-05-31 08:03:20
1300,92565,Operations,Software Engineer,Python,3,85434,Male,Other,1,5,2020-05-13 20:25:31,2021-01-23 20:24:25
1301,39402,Engineering,Marketing Exec,JavaScript,3,54055,Non-Binary,Asian,0,2,2018-06-18 11:49:37,2023-06-06 09:50:25
1302,14263,Marketing,HR Manager,ML,0,31116,Non-Binary,Mixed,1,4,2023-01-13 00:41:20,2023-11-05 06:22:10
1303,56828,Operations,HR Manager,Leadership,6,80485,Male,Hispanic,1,2,2020-06-07 11:37:40,2024-03-25 21:01:34
1304,57924,Sales,Data Analyst,ML,0,91297,Female,Asian,1,5,2019-10-09 15:41:49,2023-01-02 19:05:02
1305,84182,Operations,Software Engineer,ML,9,27407,Non-Binary,White,1,3,2024-11-06 00:04:03,2022-11-02 00:45:51
1306,69052,Marketing,Data Analyst,Cloud,9,56594,Male,Black,1,6,2023-08-28 06:37:19,2022-02-20 03:31:58
1307,21664,Engineering,Data Analyst,Communication,3,91421,Non-Binary,White,0,5,2019-09-30 12:20:04,2021-11-27 17:38:40
1308,45737,Marketing,Sales Rep,Python,2,60411,Female,Black,1,2,2020-11-13 21:48:10,2019-09-01 17:16:01
1309,99563,Engineering,Marketing Exec,Leadership,2,118355,Female,Other,1,8,2024-06-27 16:09:56,2023-10-13 01:06:28
1310,39373,HR,HR Manager,JavaScript,0,101661,Male,Asian,1,6,2022-09-14 14:09:27,2020-02-04 02:30:54
1311,46397,Engineering,Sales Rep,ML,3,112030,Other,Other,1,9,2019-09-20 17:47:17,2019-04-09 14:59:10
1312,96145,HR,Finance Associate,Python,0,80444,Other,Hispanic,0,3,2022-11-23 14:52:50,2024-10-01 13:53:42
1313,48709,HR,HR Manager,Leadership,7,115121,Female,Mixed,0,4,2020-06-12 18:29:35,2024-01-15 00:58:17
1314,71120,Engineering,HR Manager,Leadership,0,112581,Other,Black,0,8,2018-07-09 18:25:18,2020-04-11 04:46:52
1315,29250,Sales,Marketing Exec,Python,5,112983,Female,Mixed,1,7,2023-03-07 11:20:56,2019-12-22 05:08:56
1316,31172,Finance,Finance Associate,Communication,6,51238,Other,Other,1,8,2021-06-06 12:34:15,2018-09-10 05:26:21
1317,21555,Engineering,Software Engineer,Cloud,9,66703,Female,Asian,1,9,2022-08-12 12:43:20,2018-06-17 00:38:10
1318,97410,Operations,Finance Associate,JavaScript,1,60196,Non-Binary,Asian,0,8,2018-05-04 14:36:51,2024-10-06 13:22:50
1319,88617,Sales,Software Engineer,Cloud,3,102221,Male,Other,0,8,2024-06-26 07:45:35,2020-11-14 11:23:47
1320,63276,Sales,Finance Associate,Leadership,2,37738,Male,Other,1,6,2023-03-02 12:55:08,2021-06-24 01:49:20
1321,67492,Operations,Data Analyst,JavaScript,8,40772,Other,Asian,1,2,2021-02-06 06:11:06,2022-04-23 03:06:08
1322,63002,Finance,Finance Associate,Leadership,6,90270,Male,Hispanic,0,7,2021-07-12 06:37:22,2021-03-02 01:30:24
1323,99599,Sales,Sales Rep,ML,1,101169,Other,Black,0,4,2023-01-01 01:52:38,2024-01-02 16:22:43
1324,82355,HR,Sales Rep,ML,5,48492,Female,Mixed,1,3,2022-10-13 23:51:11,2024-05-10 17:49:28
1325,34762,Finance,Marketing Exec,Python,8,79979,Non-Binary,White,0,4,2024-08-05 16:17:52,2024-11-18 08:11:51
1326,21046,Operations,Software Engineer,JavaScript,2,75338,Male,Other,1,4,2020-10-17 05:38:37,2018-02-02 06:07:31
1327,38769,Finance,HR Manager,JavaScript,5,89551,Non-Binary,Other,1,3,2019-06-24 23:50:40,2024-11-11 13:25:27
1328,63302,Engineering,Marketing Exec,Leadership,2,61855,Male,Asian,1,9,2023-09-15 03:38:27,2019-12-24 22:46:54
1329,33150,Finance,Sales Rep,Cloud,2,31228,Female,Mixed,1,3,2023-10-13 08:46:22,2019-05-27 11:18:14
